"row_id";"order_id";"order_date";"ship_date";"ship_mode";"customer_id";"product_id";"country";"city";"state";"postal_code";"region";"sales";"quantity";"discount";"profit"
7473;"CA-2016-139997";"2016-07-01";"2016-07-03";"First Class";"EM-14140";"TEC-CO-10000971";"United States";"Lehi";"Utah";84043;"West";1499.95;5;0.0;449.985
7474;"CA-2016-109652";"2016-04-10";"2016-04-15";"Standard Class";"QJ-19255";"OFF-AR-10000034";"United States";"Chicago";"Illinois";60653;"Central";13.568;4;0.2;3.2224
7475;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"FUR-CH-10004063";"United States";"Henderson";"Kentucky";42420;"South";2573.82;9;0.0;746.4078
7476;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"OFF-BI-10004632";"United States";"Henderson";"Kentucky";42420;"South";609.98;2;0.0;274.491
7477;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"OFF-AR-10001662";"United States";"Henderson";"Kentucky";42420;"South";5.48;2;0.0;1.4796
7478;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"TEC-PH-10004977";"United States";"Henderson";"Kentucky";42420;"South";391.98;2;0.0;113.6742
7479;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"TEC-PH-10004539";"United States";"Henderson";"Kentucky";42420;"South";755.96;4;0.0;204.1092
7480;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"OFF-FA-10001883";"United States";"Henderson";"Kentucky";42420;"South";31.12;4;0.0;0.3112
7481;"CA-2014-167199";"2014-01-06";"2014-01-10";"Standard Class";"ME-17320";"OFF-PA-10000955";"United States";"Henderson";"Kentucky";42420;"South";6.54;1;0.0;3.0084
7482;"CA-2016-124583";"2016-09-01";"2016-09-03";"Second Class";"LB-16795";"OFF-EN-10002500";"United States";"Huntington Beach";"California";92646;"West";12.78;1;0.0;5.751
7483;"CA-2014-113964";"2014-09-23";"2014-09-30";"Standard Class";"JP-16135";"OFF-BI-10004654";"United States";"New York City";"New York";10011;"East";18.464;4;0.2;6.924
7484;"CA-2014-129938";"2014-12-15";"2014-12-17";"Second Class";"EB-13705";"FUR-CH-10003774";"United States";"Philadelphia";"Pennsylvania";19140;"East";445.802;7;0.3;-108.2662
7485;"CA-2017-135111";"2017-12-28";"2018-01-02";"Standard Class";"CS-12400";"OFF-AR-10004707";"United States";"Fargo";"North Dakota";58103;"Central";2.48;1;0.0;0.868
7486;"CA-2017-135111";"2017-12-28";"2018-01-02";"Standard Class";"CS-12400";"OFF-BI-10004040";"United States";"Fargo";"North Dakota";58103;"Central";25.9;5;0.0;12.691
7487;"US-2015-134558";"2015-12-19";"2015-12-24";"Second Class";"PM-19135";"OFF-PA-10001184";"United States";"Dover";"New Hampshire";3820;"East";29.9;5;0.0;14.651
7488;"US-2015-134558";"2015-12-19";"2015-12-24";"Second Class";"PM-19135";"TEC-AC-10004145";"United States";"Dover";"New Hampshire";3820;"East";2249.91;9;0.0;517.4793
7489;"US-2015-134558";"2015-12-19";"2015-12-24";"Second Class";"PM-19135";"FUR-TA-10003473";"United States";"Dover";"New Hampshire";3820;"East";1053.164;4;0.3;-105.3164
7490;"CA-2017-157196";"2017-11-05";"2017-11-09";"Standard Class";"AA-10645";"OFF-PA-10003172";"United States";"San Diego";"California";92105;"West";12.96;2;0.0;6.2208
7491;"CA-2015-108672";"2015-09-10";"2015-09-16";"Standard Class";"FA-14230";"FUR-FU-10003799";"United States";"Los Angeles";"California";90032;"West";106.68;6;0.0;33.0708
7492;"US-2017-118598";"2017-11-16";"2017-11-16";"Same Day";"CM-12190";"TEC-PH-10002583";"United States";"Utica";"New York";13501;"East";119.94;6;0.0;5.997
7493;"US-2017-160836";"2017-09-11";"2017-09-16";"Standard Class";"CC-12475";"OFF-PA-10004239";"United States";"Houston";"Texas";77070;"Central";10.272;3;0.2;3.21
7494;"US-2017-160836";"2017-09-11";"2017-09-16";"Standard Class";"CC-12475";"FUR-TA-10002855";"United States";"Houston";"Texas";77070;"Central";512.19;5;0.3;-65.853
7495;"US-2017-160836";"2017-09-11";"2017-09-16";"Standard Class";"CC-12475";"OFF-AP-10001626";"United States";"Houston";"Texas";77070;"Central";1.556;2;0.8;-4.2012
7496;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"OFF-BI-10004022";"United States";"Westminster";"California";92683;"West";4.448;2;0.2;1.4456
7497;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"FUR-FU-10003601";"United States";"Westminster";"California";92683;"West";276.69;3;0.0;49.8042
7498;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"OFF-FA-10000490";"United States";"Westminster";"California";92683;"West";4.96;4;0.0;2.3312
7499;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"OFF-AR-10004042";"United States";"Westminster";"California";92683;"West";71.92;4;0.0;20.8568
7500;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"FUR-FU-10002960";"United States";"Westminster";"California";92683;"West";18.84;3;0.0;7.9128
7501;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"TEC-AC-10000991";"United States";"Westminster";"California";92683;"West";140.97;3;0.0;19.7358
7502;"CA-2017-121048";"2017-07-14";"2017-07-18";"Standard Class";"TC-21295";"TEC-PH-10004977";"United States";"Westminster";"California";92683;"West";470.376;3;0.2;52.9173
7503;"US-2017-120147";"2017-03-30";"2017-03-30";"Same Day";"TB-21400";"OFF-AR-10000817";"United States";"Los Angeles";"California";90036;"West";6.08;2;0.0;2.0672
7504;"US-2017-120147";"2017-03-30";"2017-03-30";"Same Day";"TB-21400";"TEC-PH-10002447";"United States";"Los Angeles";"California";90036;"West";164.792;1;0.2;18.5391
7505;"CA-2016-158043";"2016-01-31";"2016-02-04";"Second Class";"JK-15325";"OFF-EN-10003134";"United States";"Atlantic City";"New Jersey";8401;"East";23.36;2;0.0;11.68
7506;"US-2017-106579";"2017-06-08";"2017-06-13";"Standard Class";"BW-11200";"OFF-BI-10000309";"United States";"Skokie";"Illinois";60076;"Central";12.176;4;0.8;-18.8728
7507;"CA-2014-115889";"2014-11-02";"2014-11-06";"Standard Class";"SH-20395";"TEC-PH-10001615";"United States";"San Francisco";"California";94122;"West";46.384;2;0.2;5.2182
7508;"CA-2014-115889";"2014-11-02";"2014-11-06";"Standard Class";"SH-20395";"OFF-ST-10003208";"United States";"San Francisco";"California";94122;"West";362.92;2;0.0;105.2468
7509;"US-2017-161935";"2017-07-14";"2017-07-18";"Standard Class";"JL-15835";"OFF-PA-10000605";"United States";"Columbus";"Ohio";43229;"East";9.248;2;0.2;3.3524
7510;"US-2017-161935";"2017-07-14";"2017-07-18";"Standard Class";"JL-15835";"TEC-PH-10000560";"United States";"Columbus";"Ohio";43229;"East";1889.946;9;0.4;-377.9892
7511;"US-2017-161935";"2017-07-14";"2017-07-18";"Standard Class";"JL-15835";"OFF-ST-10003455";"United States";"Columbus";"Ohio";43229;"East";62.04;5;0.2;4.653
7512;"US-2017-161935";"2017-07-14";"2017-07-18";"Standard Class";"JL-15835";"FUR-FU-10002937";"United States";"Columbus";"Ohio";43229;"East";396.92;5;0.2;148.845
7513;"US-2017-161935";"2017-07-14";"2017-07-18";"Standard Class";"JL-15835";"OFF-ST-10001837";"United States";"Columbus";"Ohio";43229;"East";239.456;7;0.2;17.9592
7514;"US-2017-161935";"2017-07-14";"2017-07-18";"Standard Class";"JL-15835";"OFF-AR-10004757";"United States";"Columbus";"Ohio";43229;"East";13.12;5;0.2;2.132
7515;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"OFF-BI-10004236";"United States";"Richmond";"Kentucky";40475;"South";29.36;2;0.0;13.5056
7516;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"OFF-AP-10000159";"United States";"Richmond";"Kentucky";40475;"South";214.9;5;0.0;62.321
7517;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"OFF-BI-10003274";"United States";"Richmond";"Kentucky";40475;"South";15.92;4;0.0;7.4824
7518;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"TEC-AC-10001013";"United States";"Richmond";"Kentucky";40475;"South";146.45;5;0.0;48.3285
7519;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"OFF-ST-10004963";"United States";"Richmond";"Kentucky";40475;"South";15.14;1;0.0;0.6056
7520;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"OFF-LA-10004409";"United States";"Richmond";"Kentucky";40475;"South";5.76;2;0.0;2.6496
7521;"US-2017-167920";"2017-12-09";"2017-12-12";"Second Class";"JL-15835";"TEC-CO-10001046";"United States";"Richmond";"Kentucky";40475;"South";1399.98;2;0.0;629.991
7522;"CA-2016-162383";"2016-09-05";"2016-09-11";"Standard Class";"MD-17350";"OFF-BI-10002824";"United States";"Lancaster";"Ohio";43130;"East";8.952;2;0.7;-7.46
7523;"CA-2016-162383";"2016-09-05";"2016-09-11";"Standard Class";"MD-17350";"OFF-BI-10001757";"United States";"Lancaster";"Ohio";43130;"East";8.856;6;0.7;-6.4944
7524;"CA-2016-162383";"2016-09-05";"2016-09-11";"Standard Class";"MD-17350";"FUR-CH-10004477";"United States";"Lancaster";"Ohio";43130;"East";85.246;2;0.3;-1.2178
7525;"CA-2014-125731";"2014-09-10";"2014-09-16";"Standard Class";"CL-12565";"OFF-EN-10003072";"United States";"Gresham";"Oregon";97030;"West";21.728;7;0.2;7.6048
7526;"CA-2014-125731";"2014-09-10";"2014-09-16";"Standard Class";"CL-12565";"FUR-CH-10003973";"United States";"Gresham";"Oregon";97030;"West";1487.04;5;0.2;148.704
7527;"US-2017-106145";"2017-09-26";"2017-09-26";"Same Day";"RA-19885";"OFF-EN-10001028";"United States";"San Francisco";"California";94109;"West";71.88;6;0.0;33.0648
7528;"US-2017-106145";"2017-09-26";"2017-09-26";"Same Day";"RA-19885";"FUR-FU-10003829";"United States";"San Francisco";"California";94109;"West";9.24;3;0.0;2.9568
7529;"US-2017-106145";"2017-09-26";"2017-09-26";"Same Day";"RA-19885";"OFF-PA-10002245";"United States";"San Francisco";"California";94109;"West";35.88;6;0.0;16.146
7530;"US-2017-106145";"2017-09-26";"2017-09-26";"Same Day";"RA-19885";"OFF-BI-10002215";"United States";"San Francisco";"California";94109;"West";17.04;3;0.2;5.538
7531;"US-2017-106145";"2017-09-26";"2017-09-26";"Same Day";"RA-19885";"OFF-BI-10003925";"United States";"San Francisco";"California";94109;"West";931.176;3;0.2;314.2719
7532;"CA-2016-107146";"2016-06-17";"2016-06-19";"First Class";"LC-16885";"FUR-FU-10002298";"United States";"Longmont";"Colorado";80501;"West";266.352;3;0.2;-13.3176
7533;"CA-2016-107146";"2016-06-17";"2016-06-19";"First Class";"LC-16885";"FUR-CH-10004853";"United States";"Longmont";"Colorado";80501;"West";483.136;4;0.2;54.3528
7534;"US-2017-134642";"2017-02-25";"2017-03-01";"Standard Class";"SW-20245";"FUR-CH-10002880";"United States";"Greenville";"North Carolina";27834;"South";196.784;2;0.2;-22.1382
7535;"US-2017-134642";"2017-02-25";"2017-03-01";"Standard Class";"SW-20245";"FUR-BO-10004709";"United States";"Greenville";"North Carolina";27834;"South";231.92;5;0.2;5.798
7536;"US-2017-160143";"2017-03-31";"2017-04-07";"Standard Class";"HG-14965";"OFF-SU-10004231";"United States";"Los Angeles";"California";90004;"West";29.7;3;0.0;8.019
7537;"CA-2017-103415";"2017-12-03";"2017-12-08";"Standard Class";"MV-17485";"FUR-FU-10000820";"United States";"Houston";"Texas";77041;"Central";13.592;2;0.6;-14.2716
7538;"CA-2016-106460";"2016-02-19";"2016-02-22";"Second Class";"GT-14710";"OFF-PA-10001736";"United States";"San Francisco";"California";94109;"West";70.88;2;0.0;33.3136
7539;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"OFF-ST-10003306";"United States";"Denver";"Colorado";80219;"West";114.288;1;0.2;12.8574
7540;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"OFF-BI-10003707";"United States";"Denver";"Colorado";80219;"West";36.624;8;0.7;-24.416
7541;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"FUR-BO-10003546";"United States";"Denver";"Colorado";80219;"West";242.352;8;0.7;-363.528
7542;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"TEC-PH-10000213";"United States";"Denver";"Colorado";80219;"West";49.616;2;0.2;4.9616
7543;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"FUR-FU-10001488";"United States";"Denver";"Colorado";80219;"West";508.704;6;0.2;0.0
7544;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"TEC-PH-10004833";"United States";"Denver";"Colorado";80219;"West";57.36;6;0.2;-14.34
7545;"US-2017-112347";"2017-12-02";"2017-12-06";"Standard Class";"BS-11380";"FUR-CH-10002335";"United States";"Denver";"Colorado";80219;"West";906.68;5;0.2;68.001
7546;"CA-2014-103492";"2014-10-10";"2014-10-15";"Standard Class";"CM-12715";"TEC-PH-10001128";"United States";"Huntsville";"Texas";77340;"Central";719.952;6;0.2;71.9952
7547;"CA-2014-103492";"2014-10-10";"2014-10-15";"Standard Class";"CM-12715";"TEC-PH-10004667";"United States";"Huntsville";"Texas";77340;"Central";755.944;7;0.2;66.1451
7548;"CA-2014-103492";"2014-10-10";"2014-10-15";"Standard Class";"CM-12715";"OFF-BI-10004817";"United States";"Huntsville";"Texas";77340;"Central";11.98;5;0.8;-19.168
7549;"CA-2014-103492";"2014-10-10";"2014-10-15";"Standard Class";"CM-12715";"OFF-BI-10004140";"United States";"Huntsville";"Texas";77340;"Central";0.898;1;0.8;-1.5715
7550;"CA-2016-136595";"2016-09-05";"2016-09-07";"First Class";"EM-13825";"FUR-FU-10004671";"United States";"Houston";"Texas";77036;"Central";21.204;3;0.6;-11.6622
7551;"CA-2014-140396";"2014-11-20";"2014-11-25";"Standard Class";"KH-16330";"OFF-EN-10002592";"United States";"New York City";"New York";10024;"East";34.74;3;0.0;17.37
7552;"CA-2014-140396";"2014-11-20";"2014-11-25";"Standard Class";"KH-16330";"TEC-PH-10004447";"United States";"New York City";"New York";10024;"East";833.94;6;0.0;216.8244
7553;"CA-2014-140396";"2014-11-20";"2014-11-25";"Standard Class";"KH-16330";"OFF-BI-10003669";"United States";"New York City";"New York";10024;"East";12.96;3;0.2;4.536
7554;"CA-2014-140396";"2014-11-20";"2014-11-25";"Standard Class";"KH-16330";"OFF-PA-10000223";"United States";"New York City";"New York";10024;"East";25.92;4;0.0;12.4416
7555;"CA-2014-114181";"2014-05-10";"2014-05-14";"Second Class";"AF-10885";"FUR-BO-10004467";"United States";"Philadelphia";"Pennsylvania";19134;"East";349.965;7;0.5;-216.9783
7556;"CA-2014-114181";"2014-05-10";"2014-05-14";"Second Class";"AF-10885";"OFF-AR-10000716";"United States";"Philadelphia";"Pennsylvania";19134;"East";22.32;5;0.2;5.301
7557;"CA-2017-159506";"2017-11-27";"2017-12-02";"Standard Class";"JR-16210";"OFF-PA-10003641";"United States";"Columbus";"Indiana";47201;"Central";158.28;6;0.0;72.8088
7558;"CA-2017-159506";"2017-11-27";"2017-12-02";"Standard Class";"JR-16210";"OFF-BI-10004519";"United States";"Columbus";"Indiana";47201;"Central";497.94;3;0.0;224.073
7559;"US-2014-137155";"2014-11-01";"2014-11-05";"Standard Class";"DL-12925";"OFF-AP-10002518";"United States";"Long Beach";"New York";11561;"East";533.94;3;0.0;154.8426
7560;"US-2014-137155";"2014-11-01";"2014-11-05";"Standard Class";"DL-12925";"OFF-PA-10000806";"United States";"Long Beach";"New York";11561;"East";167.94;3;0.0;82.2906
7561;"US-2014-137155";"2014-11-01";"2014-11-05";"Standard Class";"DL-12925";"FUR-FU-10003142";"United States";"Long Beach";"New York";11561;"East";31.68;6;0.0;9.8208
7562;"CA-2016-105746";"2016-12-30";"2017-01-01";"First Class";"BD-11605";"FUR-CH-10000454";"United States";"Lancaster";"Pennsylvania";17602;"East";170.786;1;0.3;0.0
7563;"US-2016-104815";"2016-09-03";"2016-09-07";"Standard Class";"RB-19570";"FUR-BO-10003894";"United States";"Chicago";"Illinois";60610;"Central";198.744;4;0.3;0.0
7564;"CA-2017-157672";"2017-10-05";"2017-10-07";"First Class";"RB-19795";"TEC-AC-10001714";"United States";"Denver";"Colorado";80219;"West";63.824;2;0.2;13.5626
7565;"US-2016-166660";"2016-01-30";"2016-02-01";"Second Class";"TB-21250";"FUR-CH-10001190";"United States";"Seattle";"Washington";98103;"West";435.168;4;0.2;-59.8356
7566;"US-2016-166660";"2016-01-30";"2016-02-01";"Second Class";"TB-21250";"FUR-BO-10000468";"United States";"Seattle";"Washington";98103;"West";48.58;1;0.0;7.7728
7567;"CA-2017-140802";"2017-04-21";"2017-04-23";"First Class";"KN-16390";"TEC-AC-10001998";"United States";"Houston";"Texas";77070;"Central";47.976;3;0.2;8.3958
7568;"CA-2017-140802";"2017-04-21";"2017-04-23";"First Class";"KN-16390";"OFF-PA-10001534";"United States";"Houston";"Texas";77070;"Central";20.736;4;0.2;7.2576
7569;"CA-2014-133830";"2014-12-05";"2014-12-10";"Standard Class";"RL-19615";"OFF-AR-10003045";"United States";"Los Angeles";"California";90045;"West";26.46;9;0.0;11.907
7570;"CA-2014-133830";"2014-12-05";"2014-12-10";"Standard Class";"RL-19615";"OFF-PA-10001363";"United States";"Los Angeles";"California";90045;"West";49.12;4;0.0;23.0864
7571;"CA-2014-133830";"2014-12-05";"2014-12-10";"Standard Class";"RL-19615";"OFF-FA-10002280";"United States";"Los Angeles";"California";90045;"West";15.0;3;0.0;7.2
7572;"CA-2014-100916";"2014-10-21";"2014-10-26";"Standard Class";"FH-14275";"OFF-ST-10003479";"United States";"Newport News";"Virginia";23602;"South";194.7;5;0.0;9.735
7573;"CA-2014-100916";"2014-10-21";"2014-10-26";"Standard Class";"FH-14275";"FUR-TA-10004607";"United States";"Newport News";"Virginia";23602;"South";591.32;4;0.0;112.3508
7574;"CA-2014-100916";"2014-10-21";"2014-10-26";"Standard Class";"FH-14275";"OFF-AR-10001022";"United States";"Newport News";"Virginia";23602;"South";2.84;1;0.0;0.8804
7575;"CA-2015-129532";"2015-12-08";"2015-12-12";"Standard Class";"YS-21880";"OFF-ST-10004186";"United States";"Los Angeles";"California";90036;"West";221.96;2;0.0;4.4392
7576;"CA-2015-129532";"2015-12-08";"2015-12-12";"Standard Class";"YS-21880";"TEC-AC-10000865";"United States";"Los Angeles";"California";90036;"West";236.0;4;0.0;40.12
7577;"CA-2014-134726";"2014-11-02";"2014-11-07";"Second Class";"SW-20755";"TEC-AC-10000023";"United States";"Seattle";"Washington";98115;"West";41.94;2;0.0;15.0984
7578;"CA-2014-134726";"2014-11-02";"2014-11-07";"Second Class";"SW-20755";"TEC-PH-10001750";"United States";"Seattle";"Washington";98115;"West";52.792;1;0.2;4.6193
7579;"CA-2016-138597";"2016-12-18";"2016-12-21";"First Class";"PN-18775";"FUR-CH-10004997";"United States";"Omaha";"Nebraska";68104;"Central";563.94;3;0.0;112.788
7580;"CA-2015-123113";"2015-11-23";"2015-11-27";"Second Class";"AT-10735";"OFF-AP-10000275";"United States";"Morristown";"New Jersey";7960;"East";2625.12;8;0.0;735.0336
7581;"CA-2015-123113";"2015-11-23";"2015-11-27";"Second Class";"AT-10735";"OFF-AR-10004999";"United States";"Morristown";"New Jersey";7960;"East";17.94;3;0.0;4.485
7582;"CA-2015-169656";"2015-08-13";"2015-08-16";"First Class";"EJ-13720";"OFF-ST-10003816";"United States";"Philadelphia";"Pennsylvania";19143;"East";422.856;3;0.2;15.8571
7583;"CA-2015-142734";"2015-04-16";"2015-04-21";"Standard Class";"DM-13345";"FUR-CH-10003968";"United States";"New York City";"New York";10024;"East";127.764;2;0.1;2.8392
7584;"CA-2014-163223";"2014-03-21";"2014-03-25";"Standard Class";"KH-16690";"TEC-PH-10000730";"United States";"Springfield";"Virginia";22153;"South";3499.93;7;0.0;909.9818
7585;"CA-2014-163223";"2014-03-21";"2014-03-25";"Standard Class";"KH-16690";"OFF-LA-10004409";"United States";"Springfield";"Virginia";22153;"South";14.4;5;0.0;6.624
7586;"CA-2014-163223";"2014-03-21";"2014-03-25";"Standard Class";"KH-16690";"OFF-PA-10000675";"United States";"Springfield";"Virginia";22153;"South";122.97;3;0.0;60.2553
7587;"CA-2014-163223";"2014-03-21";"2014-03-25";"Standard Class";"KH-16690";"OFF-AR-10001573";"United States";"Springfield";"Virginia";22153;"South";9.32;4;0.0;2.7028
7588;"CA-2014-163223";"2014-03-21";"2014-03-25";"Standard Class";"KH-16690";"OFF-BI-10001597";"United States";"Springfield";"Virginia";22153;"South";122.94;3;0.0;59.0112
7589;"CA-2017-122945";"2017-11-16";"2017-11-22";"Standard Class";"MB-18085";"FUR-FU-10001196";"United States";"Roseville";"California";95661;"West";17.31;3;0.0;5.193
7590;"CA-2015-139738";"2015-09-25";"2015-09-29";"Standard Class";"DK-12895";"OFF-AR-10004602";"United States";"Rockford";"Illinois";61107;"Central";128.744;7;0.2;12.8744
7591;"CA-2016-158778";"2016-09-05";"2016-09-09";"Standard Class";"DB-13210";"FUR-FU-10000260";"United States";"Philadelphia";"Pennsylvania";19134;"East";58.248;9;0.2;11.6496
7592;"CA-2016-158778";"2016-09-05";"2016-09-09";"Standard Class";"DB-13210";"FUR-CH-10001146";"United States";"Philadelphia";"Pennsylvania";19134;"East";71.246;2;0.3;-19.3382
7593;"CA-2016-158778";"2016-09-05";"2016-09-09";"Standard Class";"DB-13210";"OFF-AR-10000896";"United States";"Philadelphia";"Pennsylvania";19134;"East";7.872;3;0.2;0.5904
7594;"CA-2016-158778";"2016-09-05";"2016-09-09";"Standard Class";"DB-13210";"FUR-CH-10000309";"United States";"Philadelphia";"Pennsylvania";19134;"East";887.271;3;0.3;-63.3765
7595;"CA-2017-119655";"2017-04-20";"2017-04-24";"Standard Class";"CV-12295";"OFF-BI-10001989";"United States";"Detroit";"Michigan";48234;"Central";146.86;7;0.0;70.4928
7596;"CA-2017-119655";"2017-04-20";"2017-04-24";"Standard Class";"CV-12295";"OFF-BI-10001036";"United States";"Detroit";"Michigan";48234;"Central";36.56;4;0.0;18.28
7597;"CA-2015-164567";"2015-06-15";"2015-06-19";"Standard Class";"GK-14620";"TEC-PH-10002103";"United States";"Los Angeles";"California";90004;"West";225.576;3;0.2;22.5576
7598;"CA-2014-131947";"2014-09-17";"2014-09-22";"Standard Class";"JA-15970";"OFF-AR-10001473";"United States";"Springfield";"Oregon";97477;"West";5.248;2;0.2;0.4592
7599;"CA-2014-131947";"2014-09-17";"2014-09-22";"Standard Class";"JA-15970";"OFF-AR-10000411";"United States";"Springfield";"Oregon";97477;"West";38.256;3;0.2;4.782
7600;"CA-2014-131947";"2014-09-17";"2014-09-22";"Standard Class";"JA-15970";"OFF-PA-10000246";"United States";"Springfield";"Oregon";97477;"West";40.24;5;0.2;13.078
7601;"CA-2014-131947";"2014-09-17";"2014-09-22";"Standard Class";"JA-15970";"TEC-MA-10004086";"United States";"Springfield";"Oregon";97477;"West";29.925;5;0.7;-21.945
7602;"CA-2014-131947";"2014-09-17";"2014-09-22";"Standard Class";"JA-15970";"OFF-PA-10003039";"United States";"Springfield";"Oregon";97477;"West";148.704;6;0.2;46.47
7603;"CA-2014-131947";"2014-09-17";"2014-09-22";"Standard Class";"JA-15970";"TEC-AC-10004633";"United States";"Springfield";"Oregon";97477;"West";55.92;10;0.2;16.776
7604;"CA-2016-152520";"2016-07-08";"2016-07-12";"Standard Class";"TH-21115";"OFF-PA-10000289";"United States";"Providence";"Rhode Island";2908;"East";12.96;2;0.0;6.2208
7605;"CA-2016-101791";"2016-05-27";"2016-05-31";"Standard Class";"BS-11665";"FUR-FU-10003247";"United States";"Chicago";"Illinois";60623;"Central";25.176;3;0.6;-33.3582
7606;"CA-2016-101791";"2016-05-27";"2016-05-31";"Standard Class";"BS-11665";"FUR-FU-10002191";"United States";"Chicago";"Illinois";60623;"Central";5.584;2;0.6;-1.6752
7607;"CA-2016-101791";"2016-05-27";"2016-05-31";"Standard Class";"BS-11665";"OFF-ST-10001496";"United States";"Chicago";"Illinois";60623;"Central";1297.368;9;0.2;97.3026
7608;"CA-2017-121195";"2017-12-24";"2017-12-27";"First Class";"NS-18505";"OFF-ST-10000585";"United States";"Dallas";"Texas";75220;"Central";264.32;2;0.2;19.824
7609;"CA-2017-163209";"2017-05-03";"2017-05-07";"Standard Class";"MK-18160";"OFF-PA-10001166";"United States";"San Francisco";"California";94122;"West";25.92;4;0.0;12.4416
7610;"CA-2017-163209";"2017-05-03";"2017-05-07";"Standard Class";"MK-18160";"OFF-AR-10003651";"United States";"San Francisco";"California";94122;"West";22.96;7;0.0;6.6584
7611;"CA-2014-133354";"2014-02-22";"2014-02-24";"First Class";"SA-20830";"OFF-PA-10001800";"United States";"Moreno Valley";"California";92553;"West";19.44;3;0.0;9.3312
7612;"US-2015-130491";"2015-02-08";"2015-02-11";"First Class";"BH-11710";"OFF-PA-10000791";"United States";"Garden City";"Kansas";67846;"Central";9.54;2;0.0;4.293
7613;"US-2015-130491";"2015-02-08";"2015-02-11";"First Class";"BH-11710";"OFF-FA-10000134";"United States";"Garden City";"Kansas";67846;"Central";5.81;1;0.0;1.8011
7614;"US-2015-130491";"2015-02-08";"2015-02-11";"First Class";"BH-11710";"OFF-AR-10001149";"United States";"Garden City";"Kansas";67846;"Central";5.76;2;0.0;1.728
7615;"CA-2015-113740";"2015-08-24";"2015-08-28";"Second Class";"SC-20380";"FUR-FU-10000010";"United States";"New York City";"New York";10035;"East";14.91;3;0.0;4.6221
7616;"CA-2014-148425";"2014-11-30";"2014-12-04";"Standard Class";"RF-19345";"OFF-BI-10000201";"United States";"Orlando";"Florida";32839;"South";6.642;9;0.7;-4.428
7617;"CA-2016-144309";"2016-12-10";"2016-12-16";"Standard Class";"CM-12235";"OFF-PA-10001776";"United States";"Watertown";"New York";13601;"East";18.54;2;0.0;8.7138
7618;"CA-2016-144309";"2016-12-10";"2016-12-16";"Standard Class";"CM-12235";"OFF-BI-10003656";"United States";"Watertown";"New York";13601;"East";679.96;5;0.2;220.987
7619;"CA-2017-151225";"2017-10-27";"2017-10-29";"First Class";"JM-15655";"FUR-TA-10001539";"United States";"Los Angeles";"California";90032;"West";189.576;1;0.2;9.4788
7620;"CA-2017-151225";"2017-10-27";"2017-10-29";"First Class";"JM-15655";"TEC-PH-10004100";"United States";"Los Angeles";"California";90032;"West";71.96;5;0.2;7.196
7621;"US-2014-144078";"2014-11-25";"2014-11-29";"Standard Class";"RB-19435";"TEC-PH-10001580";"United States";"Los Angeles";"California";90004;"West";539.92;5;0.2;47.243
7622;"US-2014-144078";"2014-11-25";"2014-11-29";"Standard Class";"RB-19435";"FUR-CH-10002335";"United States";"Los Angeles";"California";90004;"West";725.344;4;0.2;54.4008
7623;"US-2014-144078";"2014-11-25";"2014-11-29";"Standard Class";"RB-19435";"OFF-AR-10004707";"United States";"Los Angeles";"California";90004;"West";7.44;3;0.0;2.604
7624;"CA-2014-124464";"2014-07-14";"2014-07-20";"Standard Class";"SS-20515";"OFF-AP-10000576";"United States";"Newark";"Delaware";19711;"East";39.48;1;0.0;11.0544
7625;"CA-2015-136805";"2015-05-23";"2015-05-27";"Second Class";"NM-18445";"OFF-AP-10001394";"United States";"Detroit";"Michigan";48234;"Central";850.5;5;0.1;245.7
